ObservationID,ParcelleID,DateObservation,Temperature,Humidite,Pluviometrie_mm,NDVI,Capteur,StadeCulture,RendementEstime_t_ha,RendementMoyenZone_t_ha,AnomalieLabel
OBS004253,P0018,2024-10-18 08:56:40,20.0,20.0,114.5,0.1546,Station_Sol,Maturation,1.78,1.58,1
OBS004254,P0156,2024-08-14 06:46:53,25.0,54.1,2.1,0.6401,Drone,Floraison,6.01,5.95,0
OBS004255,P0448,2024-06-16 13:03:32,36.9,,88.3,0.1833,Satellite,Tallage,2.09,8.13,1
OBS004256,P0252,2025-10-01 14:30:29,7.5,54.1,10.7,0.3245,Satellite,Maturation,4.34,3.64,0
OBS004257,P0100,2024-06-26 07:16:06,20.0,52.7,13.8,0.9042,Satellite,Tallage,9.83,9.06,0
OBS004258,P0029,2025-05-10 11:12:51,12.1,92.2,6.6,0.4881,Satellite,Levée,3.1,2.18,0
OBS004259,P0218,2025-01-08 10:22:42,7.4,91.9,4.5,0.0514,Satellite,Maturation,0.78,3.14,1
OBS004260,P0473,2025-10-26 16:34:49,12.0,58.1,2.4,0.6293,Station_Sol,Maturation,6.36,9.66,0
OBS004261,P0236,2024-08-27 13:59:55,23.2,,0.4,0.5154,Satellite,Maturation,2.58,2.51,0
OBS004262,P0250,2025-06-08 13:11:40,21.0,93.7,8.1,1.8179,Manuel,Floraison,9.0,9.13,0
OBS004263,P0382,2024-06-06 17:40:17,16.6,39.0,3.0,0.4483,Drone,Tallage,6.78,8.32,0
OBS004264,P0359,2025-10-14 11:28:56,13.9,78.6,10.8,0.3976,Manuel,Récolte,7.09,5.71,0
OBS004265,P0364,2025-10-19 14:10:14,11.4,86.0,6.0,0.8699,Satellite,Récolte,9.66,6.68,0
OBS004266,P0234,2024-03-26 20:23:10,10.3,62.3,10.9,0.3488,Station_Sol,Semis,2.64,3.82,0
OBS004267,P0310,2025-10-26 06:54:43,16.9,61.1,16.7,0.6626,Drone,Maturation,10.7,9.18,0
OBS004268,P0023,2024-07-09 06:04:17,24.7,85.8,7.8,0.3485,Satellite,Floraison,11.35,8.57,0
OBS004269,P0060,2025-02-27 11:06:43,2.1,36.4,18.2,0.3145,Station_Sol,Levée,3.02,2.64,0
OBS004270,P0165,2024-06-02 14:08:08,34.0,81.1,4.1,0.2399,Manuel,Floraison,2.47,9.43,1
OBS004271,P0405,2025-02-08 09:52:15,-0.7,41.8,1.8,0.7585,Manuel,Levée,3.35,3.46,0
OBS004272,P0220,2024-10-01 14:08:55,15.3,69.7,2.0,0.6352,Manuel,Récolte,2.33,2.8,0
OBS004273,P0435,2024-06-13 10:46:25,25.8,77.8,4.2,0.6767,Satellite,Tallage,3.31,3.37,0
OBS004274,P0061,2025-09-21 09:14:19,20.8,77.7,1.1,0.6742,Station_Sol,Floraison,6.92,9.02,1
OBS004275,P0294,2024-08-14 05:31:38,27.1,78.1,13.0,0.3436,Manuel,Floraison,11.36,9.03,0
OBS004276,P0235,2024-11-24 18:54:45,11.1,75.2,29.2,0.8781,Station_Sol,Récolte,7.85,8.04,0
OBS004277,P0364,2025-02-07 11:15:50,5.7,94.8,2.4,0.588,Station_Sol,Levée,7.56,7.72,0
OBS004278,P0223,2024-08-30 18:04:43,25.3,50.0,1.3,0.5212,Satellite,Maturation,6.74,9.04,0
OBS004279,P0454,2025-07-22 13:50:17,26.0,82.4,5.3,0.3856,Station_Sol,Floraison,6.75,6.62,0
OBS004280,P0248,2024-03-01 15:20:19,11.4,69.7,10.9,0.6453,Manuel,Levée,5.02,6.27,0
OBS004281,P0163,2025-03-11 14:59:41,14.3,40.8,3.2,,Satellite,Levée,4.11,3.23,0
OBS004282,P0128,2024-04-29 15:25:04,17.8,43.6,4.9,0.824,Station_Sol,Levée,4.17,3.1,0
OBS004283,P0376,2025-02-16 06:14:39,6.5,73.6,13.9,0.4776,Satellite,Semis,2.9,3.77,0
OBS004284,P0227,2025-03-07 16:06:57,7.7,49.1,17.0,0.7357,Station_Sol,Levée,7.24,8.15,0
OBS004285,P0348,2024-12-17 15:48:44,0.9,53.8,3.6,0.3517,Drone,Maturation,6.73,9.1,0
OBS004286,P0256,2024-05-10 17:38:17,14.5,85.4,1.0,0.8567,Manuel,Levée,6.46,5.43,0
OBS004287,P0343,2025-02-16 14:25:42,4.4,45.4,0.2,0.5139,Manuel,Semis,10.22,9.08,0
OBS004288,P0019,2024-04-06 17:12:57,15.8,142.1,5.9,0.4312,Satellite,Tallage,2.94,2.95,0
OBS004289,P0410,2024-03-18 16:44:42,11.1,67.7,2.9,0.4645,Satellite,Semis,3.21,3.96,0
OBS004290,P0430,2025-08-12 20:51:58,26.6,42.8,2.2,0.8715,Satellite,Floraison,6.0,6.49,0
OBS004291,P0318,2024-05-04 08:44:58,23.6,92.2,3.6,,Station_Sol,Levée,3.69,3.77,0
OBS004292,P0135,2025-06-17 05:36:19,18.5,41.9,3.5,0.4329,Station_Sol,Tallage,5.59,7.24,0
OBS004293,P0146,2025-06-18 05:20:08,23.6,44.9,1.7,0.6182,Satellite,Tallage,3.81,3.3,0
OBS004294,P0292,2025-09-12 11:16:54,11.5,91.9,17.9,0.7845,Station_Sol,Maturation,3.23,1.92,0
OBS004295,P0050,2025-01-13 05:15:33,0.5,41.2,10.0,0.3046,Drone,Récolte,7.11,5.95,0
OBS004296,P0461,2025-06-09 18:34:52,22.7,50.1,18.0,0.8306,Station_Sol,Floraison,6.8,8.17,0
OBS004297,P0264,2025-04-02 09:16:36,14.9,57.4,0.1,,Station_Sol,Tallage,5.61,4.83,0
OBS004298,P0059,2024-06-10 14:53:53,22.3,77.8,,0.6247,Drone,Floraison,,7.17,0
OBS004299,P0237,2025-09-12 18:50:02,16.3,60.6,6.8,0.3696,Satellite,Floraison,9.2,8.19,0
OBS004300,P0197,2025-02-23 06:38:18,4.5,51.5,2.8,0.5853,Station_Sol,Levée,7.05,6.8,0
OBS004301,P0476,2024-03-05 13:31:35,7.6,60.4,6.0,0.5729,Drone,Semis,5.8,5.11,0
OBS004302,P0372,2024-05-27 20:08:48,18.2,92.0,6.7,0.4088,Drone,Tallage,9.92,8.49,0
OBS004303,P0121,2024-03-05 05:20:43,16.0,46.0,4.2,0.3268,Manuel,Levée,8.9,8.6,0
OBS004304,P0044,2024-07-28 07:12:11,29.5,37.7,0.5,0.5051,Satellite,Floraison,6.47,6.24,0
OBS004305,P0306,2024-11-06 09:33:53,6.0,48.7,1.1,0.6004,Manuel,Récolte,2.5,3.81,0
OBS004306,P0112,2025-06-06 05:44:10,21.7,79.9,2.4,0.7214,Station_Sol,Tallage,3.99,3.9,0
OBS004307,P0319,2025-10-04 16:37:25,13.1,83.5,3.1,0.7087,Drone,Maturation,10.99,8.62,0
OBS004308,P0386,2025-03-18 17:29:40,,81.4,86.0,0.8632,Station_Sol,Semis,4.11,9.02,1
OBS004309,P0461,2025-01-14 20:16:26,-2.0,,91.8,0.3879,Satellite,Maturation,7.08,8.15,1
OBS004310,P0394,2024-03-10 10:33:19,10.0,47.0,18.0,0.4482,Satellite,Levée,7.84,7.35,0
OBS004311,P0232,2024-03-21 17:03:51,11.8,62.5,12.4,0.6786,Manuel,Levée,1.99,2.45,0
OBS004312,P0108,2025-07-04 10:42:12,27.0,40.9,6.5,0.4071,Manuel,Tallage,10.73,8.4,0
OBS004313,P0071,2025-08-11 10:53:00,25.3,66.2,7.3,0.7382,Satellite,Maturation,7.68,6.16,0
OBS004314,P0235,2025-03-28 13:05:36,13.6,61.6,3.9,0.6549,Station_Sol,Semis,5.58,7.26,0
OBS004315,P0303,2025-03-26 05:54:29,6.1,81.9,11.2,0.3934,Station_Sol,Levée,3.57,3.36,0
OBS004316,P0449,2024-10-22 05:21:52,13.3,59.7,10.6,0.353,Manuel,Récolte,2.93,4.53,0
OBS004317,P0068,2025-07-05 09:30:05,28.8,15.3,89.9,0.1387,Drone,Floraison,1.96,3.83,1
OBS004318,P0285,2024-06-12 08:23:37,23.4,60.7,,0.8947,Station_Sol,Floraison,2.65,3.33,0
OBS004319,P0080,2025-07-26 13:39:25,25.9,59.7,4.4,0.5708,Satellite,Floraison,4.52,3.53,0
OBS004320,P0156,2024-11-05 09:53:39,7.2,50.9,0.9,0.5454,Manuel,Récolte,5.21,5.62,0
OBS004321,P0349,2024-07-02 09:18:28,30.5,71.2,0.0,0.8359,Satellite,Floraison,9.59,7.55,0
OBS004322,P0013,2024-08-20 05:30:38,29.3,88.3,6.2,0.8701,Drone,Floraison,3.99,4.02,0
OBS004323,P0020,2024-11-20 06:29:59,5.7,63.6,0.0,0.325,Station_Sol,Maturation,3.1,2.53,0
OBS004324,P0445,2025-09-25 17:49:18,18.9,43.2,8.5,0.438,Satellite,Floraison,9.03,7.72,0
OBS004325,P0239,2024-08-25 14:37:59,26.8,37.0,0.7,0.3796,Station_Sol,Maturation,9.88,9.34,0
OBS004326,P0429,2025-05-15 16:43:54,18.7,71.7,10.7,0.1707,Satellite,Tallage,1.24,3.25,1
OBS004327,P0252,2024-09-27 07:21:39,23.6,42.1,16.2,0.8357,Satellite,Floraison,3.92,3.62,0
OBS004328,P0453,2025-04-24 12:37:14,14.6,84.1,2.0,0.5135,Satellite,Tallage,2.59,3.69,0
OBS004329,P0479,2024-10-20 13:52:13,11.5,39.2,4.3,0.5061,Drone,Maturation,4.16,3.89,0
OBS004330,P0380,2024-07-23 15:46:58,20.0,92.2,12.6,0.5741,Satellite,Tallage,,3.8,0
OBS004331,P0238,2024-09-15 09:31:11,22.0,39.9,0.6,0.4639,Drone,Maturation,7.36,6.05,0
OBS004332,P0208,2025-10-25 13:21:00,14.0,68.8,3.7,0.6092,Manuel,Maturation,5.19,6.71,0
OBS004333,P0086,2024-03-02 09:07:21,11.2,69.3,3.0,0.8965,Satellite,Semis,5.71,7.17,0
OBS004334,P0413,2025-07-17 13:48:12,25.4,47.2,11.5,0.4766,Satellite,Tallage,2.57,2.29,0
OBS004335,P0101,2024-12-29 09:26:12,9.0,79.9,117.9,0.3015,Manuel,Maturation,1.67,3.66,1
OBS004336,P0208,2024-06-21 07:07:52,23.8,39.4,9.1,0.5078,Satellite,Floraison,5.28,7.1,0
OBS004337,P0465,2025-08-09 16:17:16,22.2,48.2,22.2,0.3963,Manuel,Maturation,4.88,6.13,0
OBS004338,P0171,2024-06-23 06:03:47,,56.3,17.5,0.5592,Satellite,Tallage,2.71,3.35,1
OBS004339,P0378,2025-07-29 07:36:00,29.5,38.0,0.5,0.7513,Station_Sol,Tallage,7.41,6.84,0
OBS004340,P0289,2024-08-29 14:58:48,27.2,79.6,5.2,0.6007,Manuel,Maturation,10.05,8.85,0
OBS004341,P0163,2024-09-05 15:54:08,29.3,75.7,1.9,0.804,Station_Sol,Floraison,2.7,3.07,0
OBS004342,P0058,2025-06-20 14:16:03,24.4,82.8,6.9,0.4941,Manuel,Tallage,2.1,2.89,0
OBS004343,P0187,2024-09-20 10:18:09,18.9,38.1,33.4,0.7393,Satellite,Floraison,2.76,3.3,0
OBS004344,P0472,2024-07-21 05:10:43,29.7,66.0,1.0,0.5937,Station_Sol,Floraison,6.47,7.62,0
OBS004345,P0423,2025-08-11 11:25:37,24.4,41.6,24.3,0.5276,Satellite,Floraison,8.5,8.66,0
OBS004346,P0123,2025-08-19 14:41:16,21.2,50.0,15.0,0.7682,Drone,Maturation,4.09,3.01,0
OBS004347,P0025,2025-06-10 20:28:29,23.2,45.3,2.0,0.6459,Drone,Tallage,2.51,2.75,0
OBS004348,P0432,2025-03-01 14:26:51,8.3,56.7,11.7,0.6043,Manuel,Semis,8.14,8.98,0
OBS004349,P0230,2024-05-18 18:55:46,19.4,71.5,0.3,0.3791,Station_Sol,Tallage,3.5,3.6,0
OBS004350,P0413,2025-09-18 15:01:45,17.6,66.6,1.9,0.882,Manuel,Maturation,3.19,2.44,0
OBS004351,P0420,2025-07-22 17:36:32,29.4,90.9,26.3,0.4952,Satellite,Tallage,4.08,3.37,0
OBS004352,P0341,2025-01-05 10:21:19,1.3,92.1,12.1,0.7917,Satellite,Maturation,8.91,6.99,0
OBS004353,P0436,2024-03-06 13:33:33,9.6,84.9,1.8,0.8044,Station_Sol,Semis,6.73,8.16,0
OBS004354,P0186,2025-04-20 20:46:37,12.7,79.3,13.4,,Satellite,Tallage,7.44,5.64,0
OBS004355,P0378,2024-09-06 20:59:36,22.4,45.6,5.9,0.6437,Station_Sol,Maturation,5.87,6.2,0
OBS004356,P0146,2024-04-12 18:33:04,11.0,79.1,1.0,0.4067,Satellite,Tallage,4.51,4.03,0
OBS004357,P0349,2024-04-08 15:37:04,13.0,77.1,5.1,0.6945,Satellite,Tallage,5.83,7.3,0
OBS004358,P0182,2025-03-20 08:27:12,11.1,44.2,6.8,0.5499,Station_Sol,Semis,2.98,3.15,0
OBS004359,P0007,2025-01-19 19:39:55,2.7,68.5,0.0,0.5648,Satellite,Récolte,6.07,8.58,0
OBS004360,P0275,2025-03-08 18:21:49,10.7,57.2,0.0,0.6948,Manuel,Semis,9.25,9.23,0
OBS004361,P0194,2025-03-20 11:04:47,12.0,91.2,2.1,0.5908,Manuel,Levée,1.76,1.84,0
OBS004362,P0127,2025-01-06 10:05:13,9.2,88.0,12.6,0.7243,Manuel,Récolte,5.72,7.81,0
OBS004363,P0376,2025-08-27 12:49:43,25.3,67.8,11.4,0.4703,Station_Sol,Maturation,4.02,3.8,0
OBS004364,P0045,2025-10-01 13:58:24,17.9,59.6,0.5,0.8297,Drone,Maturation,1.88,2.99,0
OBS004365,P0482,2025-04-25 14:54:40,11.7,63.0,14.9,0.9174,Satellite,Tallage,11.45,9.26,0
OBS004366,P0225,2025-10-16 09:50:51,18.5,61.1,0.9,0.5211,Satellite,Maturation,5.32,5.57,0
OBS004367,P0394,2024-03-29 07:05:15,18.7,92.9,2.4,0.5134,Manuel,Semis,7.3,6.98,0
OBS004368,P0232,2025-05-02 20:51:01,14.8,37.0,6.8,0.3118,Satellite,Levée,1.89,2.31,0
OBS004369,P0100,2024-11-05 07:49:11,10.0,46.2,3.0,0.1382,Manuel,Maturation,,8.52,1
OBS004370,P0391,2024-08-26 19:14:31,73.4,83.0,3.1,0.8758,Station_Sol,Maturation,7.94,8.84,0
OBS004371,P0444,2025-02-28 11:05:39,8.2,94.8,1.0,0.4786,Manuel,Semis,1.77,2.09,0
OBS004372,P0037,2024-09-14 05:57:42,23.3,75.3,5.4,0.8423,Satellite,Floraison,7.21,7.04,0
OBS004373,P0457,2025-09-30 16:37:07,16.3,37.7,2.9,0.1278,Drone,Floraison,9.12,7.39,1
OBS004374,P0319,2025-08-04 10:16:03,25.5,89.6,5.8,0.7484,Satellite,Floraison,8.97,9.0,0
OBS004375,P0196,2025-09-16 16:59:02,22.0,36.5,0.8,0.8477,Manuel,Maturation,11.35,9.06,0
OBS004376,P0080,2025-06-09 15:52:48,20.1,39.6,2.0,0.6665,Satellite,Tallage,4.11,3.69,0
OBS004377,P0285,2024-07-18 06:25:05,23.0,89.3,0.3,0.7021,Satellite,Floraison,2.87,3.26,0
OBS004378,P0241,2025-04-27 06:30:30,16.0,73.9,6.3,0.4953,Station_Sol,Levée,7.0,6.62,0
OBS004379,P0309,2024-05-14 12:10:03,19.4,73.4,9.5,0.9099,Manuel,Levée,5.94,7.76,0
OBS004380,P0292,2025-07-26 11:39:27,20.2,78.3,5.5,0.7152,Satellite,Floraison,2.87,2.93,0
OBS004381,P0321,2024-05-20 08:33:11,15.9,54.0,4.7,0.8128,Manuel,Levée,10.48,8.4,0
OBS004382,P0401,2024-05-22 18:37:20,28.4,69.8,0.6,0.0802,Station_Sol,Tallage,9.37,7.09,1
OBS004383,P0447,2024-12-04 11:39:48,7.4,50.5,4.9,0.3808,Manuel,Maturation,4.68,5.38,0
OBS004384,P0181,2024-08-07 18:42:30,23.9,52.4,13.5,0.8048,Satellite,Floraison,2.5,2.36,0
OBS004385,P0311,2025-08-09 13:11:30,23.5,43.9,6.2,0.4588,Station_Sol,Maturation,7.06,6.24,0
OBS004386,P0375,2024-09-10 12:02:43,17.5,35.6,1.4,0.4194,Station_Sol,Floraison,9.49,9.0,0
OBS004387,P0270,2024-07-03 08:12:15,25.0,93.5,7.9,0.3388,Manuel,Tallage,6.39,9.67,0
OBS004388,P0115,2025-06-29 16:55:36,20.6,91.8,2.5,0.8593,Drone,Floraison,2.45,2.72,0
OBS004389,P0280,2025-05-17 15:03:42,11.7,62.5,16.6,0.3145,Station_Sol,Levée,2.64,3.1,0
OBS004390,P0387,2025-02-15 12:22:14,4.0,41.7,8.7,0.883,Satellite,Semis,11.13,9.26,0
OBS004391,P0235,2025-06-26 12:34:11,25.3,71.9,0.8,0.7224,Drone,Floraison,7.42,7.75,0
OBS004392,P0070,2025-01-22 06:52:26,6.7,52.1,19.1,0.4268,Satellite,Maturation,1.95,3.39,0
OBS004393,P0313,2024-11-21 07:10:39,6.1,73.0,4.7,0.3193,Manuel,Maturation,3.82,3.24,0
OBS004394,P0092,2025-07-09 07:23:32,26.3,10.9,2.3,0.1842,Manuel,Tallage,7.82,7.66,1
OBS004395,P0368,2024-06-16 09:00:34,19.1,75.5,2.7,0.7829,Station_Sol,Floraison,2.43,2.42,0
OBS004396,P0343,2025-07-28 15:19:21,22.5,61.5,1.6,0.7061,Station_Sol,Tallage,8.7,8.61,0
OBS004397,P0177,2024-06-11 12:02:57,23.6,76.3,6.2,0.7598,Satellite,Tallage,8.27,8.09,0
OBS004398,P0107,2025-02-17 18:20:22,7.6,88.6,1.9,0.4398,Station_Sol,Levée,2.63,3.93,0
OBS004399,P0492,2024-06-04 15:13:19,23.2,85.2,0.1,0.3923,Satellite,Tallage,1.79,2.94,0
OBS004400,P0377,2025-09-20 10:26:41,18.5,94.0,,0.7141,Satellite,Floraison,8.31,8.27,0
OBS004401,P0351,2024-03-29 14:35:13,12.5,41.8,2.9,0.542,Station_Sol,Semis,4.77,5.03,0
OBS004402,P0010,2024-10-13 07:14:09,10.1,94.3,10.0,0.9071,Satellite,Maturation,3.0,3.17,0
OBS004403,P0399,2024-12-24 13:00:19,2.9,79.4,3.8,0.648,Station_Sol,Récolte,5.13,6.26,0
OBS004404,P0230,2025-04-14 20:04:41,13.2,73.5,9.1,0.5328,Drone,Tallage,3.42,3.84,0
OBS004405,P0211,2024-11-26 17:57:33,11.5,36.0,0.3,0.8047,Manuel,Maturation,2.44,2.74,0
OBS004406,P0082,2024-11-17 12:56:00,66.2,78.0,6.4,0.4185,Station_Sol,Récolte,2.66,3.12,0
OBS004407,P0320,2024-07-01 11:01:49,26.2,50.6,1.8,0.6697,Satellite,Floraison,3.0,2.24,0
OBS004408,P0167,2025-10-26 06:44:52,17.3,91.1,0.2,0.3864,Station_Sol,Récolte,4.24,5.51,0
OBS004409,P0369,2025-04-10 17:26:29,15.5,63.3,19.5,0.6852,Station_Sol,Levée,3.14,2.49,0
OBS004410,P0379,2024-04-20 19:28:24,11.0,71.6,4.8,0.7368,Station_Sol,Tallage,7.07,8.07,0
OBS004411,P0112,2024-10-19 15:37:19,12.4,69.7,89.6,0.4392,Satellite,Maturation,1.5,3.0,1
OBS004412,P0197,2024-06-14 06:58:36,24.9,77.9,0.0,0.7896,Satellite,Tallage,8.1,6.94,1
OBS004413,P0356,2025-01-21 19:45:22,9.3,89.5,1.3,0.3675,Satellite,Maturation,5.67,5.97,0
OBS004414,P0427,2024-03-27 18:07:47,6.9,53.8,13.8,0.5322,Station_Sol,Levée,2.53,3.29,0
OBS004415,P0161,2025-01-27 15:48:01,2.0,89.2,1.2,0.6123,Drone,Récolte,4.5,9.66,1
OBS004416,P0438,2025-07-22 07:46:34,,50.9,29.3,0.5566,Satellite,Tallage,7.44,6.4,0
OBS004417,P0430,2024-12-05 17:31:23,2.4,66.4,1.4,0.8632,Station_Sol,Récolte,4.88,6.17,0
OBS004418,P0183,2024-10-24 14:52:31,11.9,11.4,0.7,0.1065,Satellite,Récolte,1.87,2.57,1
OBS004419,P0056,2024-10-11 11:32:05,13.0,52.2,0.8,0.7893,Satellite,Maturation,4.25,3.18,0
OBS004420,P0415,2025-04-26 06:08:18,11.9,56.3,16.8,0.445,Station_Sol,Tallage,8.05,8.81,0
OBS004421,P0373,2025-06-19 10:15:53,21.5,57.3,93.8,0.1643,Station_Sol,Tallage,9.99,9.17,1
OBS004422,P0242,2025-08-24 18:15:00,36.4,65.3,0.1,0.1054,Satellite,Maturation,2.71,2.77,1
OBS004423,P0151,2024-06-23 05:29:44,,35.9,3.2,0.5735,Manuel,Floraison,2.57,3.68,0
OBS004424,P0197,2025-05-09 06:11:30,18.2,85.2,4.1,0.3595,Manuel,Levée,7.6,8.12,0
OBS004425,P0121,2025-06-27 18:24:34,18.9,45.5,31.3,0.4001,Satellite,Floraison,7.92,9.15,0
OBS004426,P0095,2024-12-19 09:27:18,3.7,86.8,5.6,0.5535,Station_Sol,Récolte,8.56,9.35,0
OBS004427,P0420,2025-01-10 07:11:16,1.6,47.4,8.2,0.8748,Manuel,Maturation,2.88,2.73,0
OBS004428,P0398,2025-01-13 10:00:28,3.4,91.2,14.5,0.5408,Station_Sol,Maturation,7.45,6.3,0
OBS004429,P0465,2025-08-26 06:47:23,27.1,48.2,10.9,0.6785,Drone,Maturation,5.91,5.54,0
OBS004430,P0168,2025-08-29 09:54:29,21.3,56.0,0.7,0.6363,Satellite,Floraison,9.38,7.21,0
OBS004431,P0143,2025-03-31 15:17:09,8.0,63.8,5.8,0.8714,Satellite,Semis,3.01,1.93,0
OBS004432,P0199,2024-10-06 19:39:31,14.4,52.5,4.4,0.3121,Satellite,Maturation,8.95,8.75,0
OBS004433,P0408,2025-03-10 12:38:29,15.2,67.7,17.1,0.543,Manuel,Levée,3.68,3.94,0
OBS004434,P0283,2024-06-07 14:24:54,19.9,57.1,26.3,0.6642,Satellite,Tallage,1.98,2.76,0
OBS004435,P0281,2024-05-24 08:29:12,15.0,46.1,0.7,0.469,Station_Sol,Levée,9.38,7.93,0
OBS004436,P0414,2025-05-19 17:19:11,19.0,55.9,5.9,0.5471,Satellite,Levée,5.73,7.38,0
OBS004437,P0165,2024-12-20 09:41:13,2.6,80.6,2.8,0.6723,Satellite,Récolte,8.36,8.52,0
OBS004438,P0150,2024-04-14 18:33:08,4.5,86.2,6.2,0.8653,Satellite,Levée,9.61,7.17,0
OBS004439,P0049,2024-09-02 15:31:29,26.2,36.2,7.0,0.507,Drone,Maturation,9.66,7.48,0
OBS004440,P0166,2025-09-28 15:43:58,20.2,48.7,7.6,0.8524,Station_Sol,Maturation,7.01,9.35,0
OBS004441,P0213,2025-08-31 08:55:43,26.2,76.0,4.9,0.3716,Station_Sol,Floraison,2.94,1.53,0
OBS004442,P0425,2025-07-30 20:09:39,26.2,86.8,4.8,0.3699,Station_Sol,Tallage,7.26,6.68,0
OBS004443,P0309,2025-05-30 11:06:24,21.0,93.1,0.7,0.5872,Station_Sol,Tallage,6.9,7.5,0
OBS004444,P0110,2025-02-19 07:38:04,3.7,84.8,1.1,0.6535,Manuel,Levée,3.0,3.15,0
OBS004445,P0061,2024-06-29 19:50:54,22.4,65.6,6.2,0.3839,Manuel,Tallage,8.74,9.11,1
OBS004446,P0196,2025-06-28 19:07:20,23.2,35.9,7.2,0.459,Manuel,Floraison,11.06,9.3,0
OBS004447,P0477,2025-02-05 14:58:31,6.4,67.3,104.3,,Satellite,Levée,1.99,1.88,1
OBS004448,P0318,2025-04-20 10:49:33,20.7,81.2,5.7,0.3412,Satellite,Levée,4.18,3.46,0
OBS004449,P0079,2025-08-14 07:51:54,37.7,35.1,74.8,0.1895,Station_Sol,Maturation,4.83,5.69,1
OBS004450,P0379,2025-01-12 15:10:26,1.8,53.3,0.4,0.6019,Station_Sol,Maturation,,9.29,0
OBS004451,P0372,2024-09-03 14:36:00,23.4,45.2,5.1,0.6042,Station_Sol,Maturation,9.69,8.99,0
OBS004452,P0494,2025-10-22 05:07:43,14.5,37.8,0.7,0.6073,Station_Sol,Maturation,9.59,9.27,0
OBS004453,P0338,2025-07-27 08:25:53,26.5,68.4,9.7,0.8173,Satellite,Floraison,4.23,2.72,0
OBS004454,P0018,2025-08-01 11:21:35,27.1,66.2,5.2,,Satellite,Maturation,2.53,2.87,0
OBS004455,P0134,2024-08-30 12:19:40,26.3,66.1,3.6,0.3465,Station_Sol,Maturation,4.27,3.8,0
OBS004456,P0281,2025-05-18 17:55:31,18.4,67.0,1.6,0.9165,Station_Sol,Tallage,9.68,8.06,0
OBS004457,P0352,2025-03-26 15:44:47,6.7,45.6,2.9,0.6678,Station_Sol,Semis,6.0,6.03,0
OBS004458,P0380,2025-02-10 13:22:43,6.7,37.0,2.3,0.9143,Station_Sol,Semis,4.0,4.37,0
OBS004459,P0018,2025-01-03 12:47:22,3.5,45.3,5.2,0.6744,Satellite,Récolte,2.04,3.02,0
OBS004460,P0076,2025-10-22 18:26:17,15.4,85.1,12.1,0.9178,Satellite,Maturation,11.18,8.99,0
OBS004461,P0124,2025-05-29 09:57:39,15.7,84.8,8.2,0.6506,Satellite,Levée,2.14,2.39,0
OBS004462,P0204,2024-07-26 12:12:43,25.1,36.0,16.0,0.6046,Drone,Floraison,3.23,2.51,0
OBS004463,P0468,2024-12-09 13:44:30,6.9,59.7,0.3,0.4336,Drone,Maturation,7.44,6.07,0
OBS004464,P0244,2024-06-19 16:19:10,22.0,61.5,32.3,0.4484,Satellite,Floraison,10.46,8.32,0
OBS004465,P0419,2024-07-01 06:58:30,27.3,95.0,1.1,0.7194,Manuel,Floraison,6.45,7.91,0
OBS004466,P0161,2025-05-21 14:05:09,18.2,54.8,4.9,0.8088,Station_Sol,Levée,9.31,9.33,0
OBS004467,P0498,2025-10-13 08:47:08,18.0,,2.2,0.3021,Satellite,Maturation,4.01,3.56,0
OBS004468,P0045,2024-08-08 05:39:30,28.0,59.7,2.8,0.6069,Satellite,Floraison,2.44,2.72,0
OBS004469,P0374,2024-06-08 15:53:19,23.5,43.8,18.4,0.6194,Satellite,Tallage,3.11,4.16,0
OBS004470,P0494,2024-07-30 16:03:54,27.3,40.7,4.2,0.4352,Satellite,Tallage,8.06,9.14,0
OBS004471,P0020,2024-10-02 14:39:01,12.7,74.5,5.7,0.766,Satellite,Récolte,2.33,3.0,0
OBS004472,P0045,2024-09-20 11:26:30,17.6,85.9,15.5,,Drone,Maturation,3.02,2.54,0
OBS004473,P0142,2024-10-29 19:14:34,25.1,19.7,6.5,0.7987,Station_Sol,Récolte,1.31,3.15,1
OBS004474,P0008,2025-08-21 13:06:44,27.8,82.1,0.2,0.6612,Satellite,Floraison,3.17,2.02,0
OBS004475,P0164,2024-05-03 18:13:31,18.5,81.3,1.1,0.7092,Drone,Levée,3.19,2.43,0
OBS004476,P0448,2025-02-05 05:16:57,7.0,94.8,5.6,0.9112,Station_Sol,Semis,9.51,7.35,1
OBS004477,P0410,2025-02-04 14:41:22,6.8,84.0,2.7,0.5172,Station_Sol,Levée,2.04,1.92,0
OBS004478,P0292,2025-03-26 17:38:45,8.5,61.2,11.8,0.5468,Manuel,Levée,2.62,1.83,0
OBS004479,P0183,2025-10-06 11:17:37,13.8,72.4,2.3,0.4071,Manuel,Maturation,2.14,1.23,0
OBS004480,P0205,2025-06-04 11:28:56,20.7,64.3,11.6,,Manuel,Floraison,2.01,3.04,0
OBS004481,P0025,2024-12-03 15:56:29,6.8,75.0,-5.1,0.883,Satellite,Maturation,1.82,2.22,0
OBS004482,P0083,2024-03-23 14:50:12,4.1,90.2,3.8,0.8485,Satellite,Semis,9.21,7.03,0
OBS004483,P0248,2024-09-01 06:14:10,19.2,87.5,0.9,0.8508,Station_Sol,Maturation,7.62,6.26,0
OBS004484,P0479,2024-09-09 10:20:01,22.1,66.7,11.1,0.6643,Manuel,Floraison,4.06,3.9,0
